Datum;Periode ab;kW
03.04.2021;14:45;57,12
03.04.2021;15:00;66,64
03.04.2021;15:15;57,12
03.04.2021;15:30;57,12
03.04.2021;15:45;57,12
03.04.2021;16:00;66,64
03.04.2021;16:15;57,12
03.04.2021;16:30;57,12
03.04.2021;16:45;57,12
03.04.2021;17:00;66,64
03.04.2021;17:15;57,12
03.04.2021;17:30;57,12
03.04.2021;17:45;66,64
03.04.2021;18:00;57,12
03.04.2021;18:15;66,64
03.04.2021;18:30;57,12
03.04.2021;18:45;57,12
03.04.2021;19:00;66,64
03.04.2021;19:15;57,12
03.04.2021;19:30;57,12
03.04.2021;19:45;57,12
03.04.2021;20:00;66,64
03.04.2021;20:15;57,12
03.04.2021;20:30;57,12
03.04.2021;20:45;57,12
03.04.2021;21:00;66,64
03.04.2021;21:15;57,12
03.04.2021;21:30;57,12
03.04.2021;21:45;66,64
03.04.2021;22:00;57,12
03.04.2021;22:15;57,12
03.04.2021;22:30;57,12
03.04.2021;22:45;66,64
03.04.2021;23:00;57,12
03.04.2021;23:15;57,12
03.04.2021;23:30;57,12
03.04.2021;23:45;57,12
04.04.2021;00:00;66,64
04.04.2021;00:15;57,12
04.04.2021;00:30;57,12
04.04.2021;00:45;66,64
04.04.2021;01:00;57,12
04.04.2021;01:15;57,12
04.04.2021;01:30;57,12
04.04.2021;01:45;57,12
04.04.2021;02:00;66,64
04.04.2021;02:15;57,12
04.04.2021;02:30;57,12
04.04.2021;02:45;66,64
04.04.2021;03:00;57,12
04.04.2021;03:15;57,12
04.04.2021;03:30;66,64
04.04.2021;03:45;57,12
04.04.2021;04:00;57,12
04.04.2021;04:15;57,12
04.04.2021;04:30;66,64
04.04.2021;04:45;57,12
04.04.2021;05:00;57,12
04.04.2021;05:15;66,64
04.04.2021;05:30;57,12
04.04.2021;05:45;57,12
04.04.2021;06:00;57,12
04.04.2021;06:15;66,64
04.04.2021;06:30;57,12
04.04.2021;06:45;57,12
04.04.2021;07:00;57,12
04.04.2021;07:15;57,12
04.04.2021;07:30;66,64
04.04.2021;07:45;57,12
04.04.2021;08:00;57,12
04.04.2021;08:15;66,64
04.04.2021;08:30;57,12
04.04.2021;08:45;57,12
04.04.2021;09:00;57,12
04.04.2021;09:15;57,12
04.04.2021;09:30;57,12
04.04.2021;09:45;57,12
04.04.2021;10:00;57,12
04.04.2021;10:15;57,12
04.04.2021;10:30;57,12
04.04.2021;10:45;57,12
04.04.2021;11:00;57,12
04.04.2021;11:15;57,12
04.04.2021;11:30;57,12
04.04.2021;11:45;57,12
04.04.2021;12:00;57,12
04.04.2021;12:15;57,12
04.04.2021;12:30;57,12
04.04.2021;12:45;57,12
04.04.2021;13:00;57,12
04.04.2021;13:15;57,12
04.04.2021;13:30;57,12
04.04.2021;13:45;57,12
04.04.2021;14:00;57,12
04.04.2021;14:15;57,12
04.04.2021;14:30;57,12
04.04.2021;14:45;57,12
04.04.2021;15:00;57,12
04.04.2021;15:15;57,12
04.04.2021;15:30;57,12
04.04.2021;15:45;57,12
04.04.2021;16:00;57,12
04.04.2021;16:15;57,12
04.04.2021;16:30;57,12
04.04.2021;16:45;57,12
04.04.2021;17:00;57,12
04.04.2021;17:15;47,60
04.04.2021;17:30;57,12
04.04.2021;17:45;57,12
04.04.2021;18:00;66,64
04.04.2021;18:15;57,12
04.04.2021;18:30;57,12
04.04.2021;18:45;57,12
04.04.2021;19:00;57,12
04.04.2021;19:15;57,12
04.04.2021;19:30;57,12
04.04.2021;19:45;57,12
04.04.2021;20:00;57,12
04.04.2021;20:15;57,12
04.04.2021;20:30;66,64
04.04.2021;20:45;57,12
04.04.2021;21:00;57,12
04.04.2021;21:15;66,64
04.04.2021;21:30;57,12
04.04.2021;21:45;57,12
04.04.2021;22:00;57,12
04.04.2021;22:15;57,12
04.04.2021;22:30;57,12
04.04.2021;22:45;66,64
04.04.2021;23:00;57,12
04.04.2021;23:15;57,12
04.04.2021;23:30;57,12
04.04.2021;23:45;66,64
05.04.2021;00:00;57,12
05.04.2021;00:15;57,12
05.04.2021;00:30;57,12
05.04.2021;00:45;57,12
05.04.2021;01:00;66,64
05.04.2021;01:15;57,12
05.04.2021;01:30;57,12
05.04.2021;01:45;66,64
05.04.2021;02:00;57,12
05.04.2021;02:15;57,12
05.04.2021;02:30;66,64
05.04.2021;02:45;57,12
05.04.2021;03:00;57,12
05.04.2021;03:15;57,12
05.04.2021;03:30;66,64
05.04.2021;03:45;57,12
05.04.2021;04:00;57,12
05.04.2021;04:15;57,12
05.04.2021;04:30;66,64
05.04.2021;04:45;57,12
05.04.2021;05:00;57,12
05.04.2021;05:15;57,12
05.04.2021;05:30;66,64
05.04.2021;05:45;57,12
05.04.2021;06:00;57,12
05.04.2021;06:15;57,12
05.04.2021;06:30;57,12
05.04.2021;06:45;66,64
05.04.2021;07:00;57,12
05.04.2021;07:15;66,64
05.04.2021;07:30;57,12
05.04.2021;07:45;57,12
05.04.2021;08:00;57,12
05.04.2021;08:15;57,12
05.04.2021;08:30;57,12
05.04.2021;08:45;57,12
05.04.2021;09:00;66,64
05.04.2021;09:15;57,12
05.04.2021;09:30;57,12
05.04.2021;09:45;57,12
05.04.2021;10:00;57,12
05.04.2021;10:15;57,12
05.04.2021;10:30;57,12
05.04.2021;10:45;57,12
05.04.2021;11:00;57,12
05.04.2021;11:15;57,12
05.04.2021;11:30;57,12
05.04.2021;11:45;57,12
05.04.2021;12:00;57,12
05.04.2021;12:15;57,12
05.04.2021;12:30;57,12
05.04.2021;12:45;57,12
05.04.2021;13:00;57,12
05.04.2021;13:15;57,12
05.04.2021;13:30;57,12
05.04.2021;13:45;47,60
05.04.2021;14:00;66,64
05.04.2021;14:15;47,60
05.04.2021;14:30;57,12
05.04.2021;14:45;57,12
05.04.2021;15:00;57,12
05.04.2021;15:15;57,12
05.04.2021;15:30;57,12
05.04.2021;15:45;57,12
05.04.2021;16:00;57,12
05.04.2021;16:15;47,60
05.04.2021;16:30;57,12
05.04.2021;16:45;57,12
05.04.2021;17:00;57,12
05.04.2021;17:15;57,12
05.04.2021;17:30;57,12
05.04.2021;17:45;57,12
05.04.2021;18:00;66,64
05.04.2021;18:15;57,12
05.04.2021;18:30;57,12
05.04.2021;18:45;57,12
05.04.2021;19:00;57,12
05.04.2021;19:15;57,12
05.04.2021;19:30;57,12
05.04.2021;19:45;66,64
05.04.2021;20:00;57,12
05.04.2021;20:15;57,12
05.04.2021;20:30;57,12
05.04.2021;20:45;57,12
05.04.2021;21:00;66,64
05.04.2021;21:15;57,12
05.04.2021;21:30;76,16
05.04.2021;21:45;314,16
05.04.2021;22:00;2389,52
05.04.2021;22:15;3284,40
05.04.2021;22:30;3379,60
05.04.2021;22:45;3427,20
05.04.2021;23:00;3398,64
05.04.2021;23:15;3370,08
05.04.2021;23:30;3227,28
05.04.2021;23:45;3217,76
06.04.2021;00:00;3284,40
06.04.2021;00:15;3274,88
06.04.2021;00:30;3274,88
06.04.2021;00:45;3360,56
06.04.2021;01:00;3455,76
06.04.2021;01:15;3474,80
06.04.2021;01:30;3322,48
06.04.2021;01:45;2313,36
06.04.2021;02:00;618,80
06.04.2021;02:15;495,04
06.04.2021;02:30;980,56
06.04.2021;02:45;1723,12
06.04.2021;03:00;1970,64
06.04.2021;03:15;1704,08
06.04.2021;03:30;1504,16
06.04.2021;03:45;2684,64
06.04.2021;04:00;2056,32
06.04.2021;04:15;2008,72
06.04.2021;04:30;2037,28
06.04.2021;04:45;3113,04
06.04.2021;05:00;2113,44
06.04.2021;05:15;1980,16
06.04.2021;05:30;1780,24
06.04.2021;05:45;1132,88
06.04.2021;06:00;1113,84
06.04.2021;06:15;571,20
06.04.2021;06:30;495,04
06.04.2021;06:45;694,96
06.04.2021;07:00;1428,00
06.04.2021;07:15;2065,84
06.04.2021;07:30;1961,12
06.04.2021;07:45;1447,04
06.04.2021;08:00;2275,28
06.04.2021;08:15;2665,60
06.04.2021;08:30;3160,64
06.04.2021;08:45;2979,76
06.04.2021;09:00;2951,20
06.04.2021;09:15;2960,72
06.04.2021;09:30;2998,80
06.04.2021;09:45;2018,24
06.04.2021;10:00;552,16
06.04.2021;10:15;533,12
06.04.2021;10:30;818,72
06.04.2021;10:45;1694,56
06.04.2021;11:00;1789,76
06.04.2021;11:15;2846,48
06.04.2021;11:30;2941,68
06.04.2021;11:45;2932,16
06.04.2021;12:00;2932,16
06.04.2021;12:15;2989,28
06.04.2021;12:30;2989,28
06.04.2021;12:45;2941,68
06.04.2021;13:00;2903,60
06.04.2021;13:15;2903,60
06.04.2021;13:30;2027,76
06.04.2021;13:45;304,64
06.04.2021;14:00;247,52
06.04.2021;14:15;266,56
06.04.2021;14:30;285,60
06.04.2021;14:45;314,16
06.04.2021;15:00;361,76
06.04.2021;15:15;352,24
06.04.2021;15:30;323,68
06.04.2021;15:45;266,56
06.04.2021;16:00;295,12
06.04.2021;16:15;314,16
06.04.2021;16:30;399,84
06.04.2021;16:45;390,32
06.04.2021;17:00;371,28
06.04.2021;17:15;390,32
06.04.2021;17:30;380,80
06.04.2021;17:45;371,28
06.04.2021;18:00;247,52
06.04.2021;18:15;238,00
06.04.2021;18:30;304,64
06.04.2021;18:45;390,32
06.04.2021;19:00;380,80
06.04.2021;19:15;342,72
06.04.2021;19:30;361,76
06.04.2021;19:45;418,88
06.04.2021;20:00;447,44
06.04.2021;20:15;495,04
06.04.2021;20:30;437,92
06.04.2021;20:45;456,96
06.04.2021;21:00;476,00
06.04.2021;21:15;466,48
06.04.2021;21:30;399,84
06.04.2021;21:45;456,96
06.04.2021;22:00;542,64
06.04.2021;22:15;1408,96
06.04.2021;22:30;1970,64
06.04.2021;22:45;2084,88
06.04.2021;23:00;1932,56
06.04.2021;23:15;2103,92
06.04.2021;23:30;2142,00
06.04.2021;23:45;2132,48
07.04.2021;00:00;2018,24
07.04.2021;00:15;1951,60
07.04.2021;00:30;1304,24
07.04.2021;00:45;1989,68
07.04.2021;01:00;1761,20
07.04.2021;01:15;2046,80
07.04.2021;01:30;2084,88
07.04.2021;01:45;1218,56
07.04.2021;02:00;466,48
07.04.2021;02:15;466,48
07.04.2021;02:30;1037,68
07.04.2021;02:45;2075,36
07.04.2021;03:00;1742,16
07.04.2021;03:15;1389,92
07.04.2021;03:30;2103,92
07.04.2021;03:45;1980,16
07.04.2021;04:00;2018,24
07.04.2021;04:15;2037,28
07.04.2021;04:30;1875,44
07.04.2021;04:45;1808,80
07.04.2021;05:00;1799,28
07.04.2021;05:15;1884,96
07.04.2021;05:30;1789,76
07.04.2021;05:45;1685,04
07.04.2021;06:00;2408,56
07.04.2021;06:15;2637,04
07.04.2021;06:30;2675,12
07.04.2021;06:45;2494,24
07.04.2021;07:00;1780,24
07.04.2021;07:15;1704,08
07.04.2021;07:30;1742,16
07.04.2021;07:45;1732,64
07.04.2021;08:00;1732,64
07.04.2021;08:15;1761,20
07.04.2021;08:30;1865,92
07.04.2021;08:45;1942,08
07.04.2021;09:00;1932,56
07.04.2021;09:15;1942,08
07.04.2021;09:30;1989,68
07.04.2021;09:45;1589,84
07.04.2021;10:00;523,60
07.04.2021;10:15;523,60
07.04.2021;10:30;1332,80
07.04.2021;10:45;2646,56
07.04.2021;11:00;2760,80
07.04.2021;11:15;2056,32
07.04.2021;11:30;1818,32
07.04.2021;11:45;818,72
07.04.2021;12:00;1504,16
07.04.2021;12:15;866,32
07.04.2021;12:30;837,76
07.04.2021;12:45;1313,76
07.04.2021;13:00;3246,32
07.04.2021;13:15;3046,40
07.04.2021;13:30;2351,44
07.04.2021;13:45;380,80
07.04.2021;14:00;247,52
07.04.2021;14:15;257,04
07.04.2021;14:30;276,08
07.04.2021;14:45;257,04
07.04.2021;15:00;285,60
07.04.2021;15:15;342,72
07.04.2021;15:30;352,24
07.04.2021;15:45;371,28
07.04.2021;16:00;371,28
07.04.2021;16:15;352,24
07.04.2021;16:30;371,28
07.04.2021;16:45;371,28
07.04.2021;17:00;399,84
07.04.2021;17:15;399,84
07.04.2021;17:30;323,68
07.04.2021;17:45;371,28
07.04.2021;18:00;276,08
07.04.2021;18:15;276,08
07.04.2021;18:30;333,20
07.04.2021;18:45;371,28
07.04.2021;19:00;399,84
07.04.2021;19:15;361,76
07.04.2021;19:30;390,32
07.04.2021;19:45;409,36
07.04.2021;20:00;485,52
07.04.2021;20:15;466,48
07.04.2021;20:30;466,48
07.04.2021;20:45;428,40
07.04.2021;21:00;485,52
07.04.2021;21:15;542,64
07.04.2021;21:30;523,60
07.04.2021;21:45;456,96
07.04.2021;22:00;561,68
07.04.2021;22:15;704,48
07.04.2021;22:30;1799,28
07.04.2021;22:45;2256,24
07.04.2021;23:00;2503,76
07.04.2021;23:15;2503,76
07.04.2021;23:30;2513,28
07.04.2021;23:45;2132,48
08.04.2021;00:00;1304,24
08.04.2021;00:15;1485,12
08.04.2021;00:30;2265,76
08.04.2021;00:45;2503,76
08.04.2021;01:00;2484,72
08.04.2021;01:15;2503,76
08.04.2021;01:30;2056,32
08.04.2021;01:45;894,88
08.04.2021;02:00;476,00
08.04.2021;02:15;456,96
08.04.2021;02:30;1151,92
08.04.2021;02:45;2189,60
08.04.2021;03:00;2437,12
08.04.2021;03:15;2418,08
08.04.2021;03:30;2408,56
08.04.2021;03:45;2313,36
08.04.2021;04:00;3779,44
08.04.2021;04:15;4036,48
08.04.2021;04:30;4160,24
08.04.2021;04:45;4331,60
08.04.2021;05:00;4274,48
08.04.2021;05:15;4169,76
08.04.2021;05:30;4103,12
08.04.2021;05:45;3969,84
08.04.2021;06:00;3865,12
08.04.2021;06:15;2779,84
08.04.2021;06:30;2446,64
08.04.2021;06:45;2656,08
08.04.2021;07:00;2703,68
08.04.2021;07:15;2722,72
08.04.2021;07:30;2732,24
08.04.2021;07:45;2713,20
08.04.2021;08:00;2503,76
08.04.2021;08:15;2618,00
08.04.2021;08:30;3341,52
08.04.2021;08:45;3198,72
08.04.2021;09:00;2875,04
08.04.2021;09:15;3008,32
08.04.2021;09:30;2865,52
08.04.2021;09:45;2018,24
08.04.2021;10:00;580,72
08.04.2021;10:15;571,20
08.04.2021;10:30;1894,48
08.04.2021;10:45;2399,04
08.04.2021;11:00;2513,28
08.04.2021;11:15;3589,04
08.04.2021;11:30;4217,36
08.04.2021;11:45;4188,80
08.04.2021;12:00;4179,28
08.04.2021;12:15;4093,60
08.04.2021;12:30;4026,96
08.04.2021;12:45;3988,88
08.04.2021;13:00;4150,72
08.04.2021;13:15;4188,80
08.04.2021;13:30;3827,04
08.04.2021;13:45;2446,64
08.04.2021;14:00;2056,32
08.04.2021;14:15;2084,88
08.04.2021;14:30;1799,28
08.04.2021;14:45;456,96
08.04.2021;15:00;399,84
08.04.2021;15:15;380,80
08.04.2021;15:30;304,64
08.04.2021;15:45;380,80
08.04.2021;16:00;380,80
08.04.2021;16:15;361,76
08.04.2021;16:30;380,80
08.04.2021;16:45;333,20
08.04.2021;17:00;276,08
08.04.2021;17:15;257,04
08.04.2021;17:30;295,12
08.04.2021;17:45;352,24
08.04.2021;18:00;218,96
08.04.2021;18:15;218,96
08.04.2021;18:30;371,28
08.04.2021;18:45;371,28
08.04.2021;19:00;371,28
08.04.2021;19:15;371,28
08.04.2021;19:30;409,36
08.04.2021;19:45;495,04
08.04.2021;20:00;495,04
08.04.2021;20:15;504,56
08.04.2021;20:30;571,20
08.04.2021;20:45;580,72
08.04.2021;21:00;561,68
08.04.2021;21:15;552,16
08.04.2021;21:30;590,24
08.04.2021;21:45;523,60
08.04.2021;22:00;2065,84
08.04.2021;22:15;2370,48
08.04.2021;22:30;2465,68
08.04.2021;22:45;2475,20
08.04.2021;23:00;2798,88
08.04.2021;23:15;4017,44
08.04.2021;23:30;3988,88
08.04.2021;23:45;3865,12
09.04.2021;00:00;3874,64
09.04.2021;00:15;3988,88
09.04.2021;00:30;4046,00
09.04.2021;00:45;4055,52
09.04.2021;01:00;4084,08
09.04.2021;01:15;4084,08
09.04.2021;01:30;3865,12
09.04.2021;01:45;1494,64
09.04.2021;02:00;533,12
09.04.2021;02:15;504,56
09.04.2021;02:30;2836,96
09.04.2021;02:45;3836,56
09.04.2021;03:00;3950,80
09.04.2021;03:15;3779,44
09.04.2021;03:30;2722,72
09.04.2021;03:45;2370,48
09.04.2021;04:00;2551,36
09.04.2021;04:15;2532,32
09.04.2021;04:30;2351,44
09.04.2021;04:45;2960,72
09.04.2021;05:00;3541,44
09.04.2021;05:15;3998,40
09.04.2021;05:30;3474,80
09.04.2021;05:45;3198,72
09.04.2021;06:00;3246,32
09.04.2021;06:15;3484,32
09.04.2021;06:30;3389,12
09.04.2021;06:45;3322,48
09.04.2021;07:00;3484,32
09.04.2021;07:15;3493,84
09.04.2021;07:30;3484,32
09.04.2021;07:45;3493,84
09.04.2021;08:00;3379,60
09.04.2021;08:15;3398,64
09.04.2021;08:30;3370,08
09.04.2021;08:45;3398,64
09.04.2021;09:00;3522,40
09.04.2021;09:15;3541,44
09.04.2021;09:30;3189,20
09.04.2021;09:45;1875,44
09.04.2021;10:00;609,28
09.04.2021;10:15;523,60
09.04.2021;10:30;1075,76
09.04.2021;10:45;1608,88
09.04.2021;11:00;1637,44
09.04.2021;11:15;1666,00
09.04.2021;11:30;2208,64
09.04.2021;11:45;2484,72
09.04.2021;12:00;3503,36
09.04.2021;12:15;4141,20
09.04.2021;12:30;4093,60
09.04.2021;12:45;3960,32
09.04.2021;13:00;3674,72
09.04.2021;13:15;3351,04
09.04.2021;13:30;2665,60
09.04.2021;13:45;2265,76
09.04.2021;14:00;1913,52
09.04.2021;14:15;1904,00
09.04.2021;14:30;1789,76
09.04.2021;14:45;371,28
09.04.2021;15:00;266,56
09.04.2021;15:15;238,00
09.04.2021;15:30;257,04
09.04.2021;15:45;361,76
09.04.2021;16:00;371,28
09.04.2021;16:15;371,28
09.04.2021;16:30;361,76
09.04.2021;16:45;399,84
09.04.2021;17:00;342,72
09.04.2021;17:15;247,52
09.04.2021;17:30;238,00
09.04.2021;17:45;199,92
09.04.2021;18:00;180,88
09.04.2021;18:15;190,40
09.04.2021;18:30;199,92
09.04.2021;18:45;209,44
09.04.2021;19:00;247,52
09.04.2021;19:15;228,48
09.04.2021;19:30;257,04
09.04.2021;19:45;285,60
09.04.2021;20:00;314,16
09.04.2021;20:15;333,20
09.04.2021;20:30;295,12
09.04.2021;20:45;323,68
09.04.2021;21:00;323,68
09.04.2021;21:15;342,72
09.04.2021;21:30;333,20
09.04.2021;21:45;476,00
09.04.2021;22:00;1770,72
09.04.2021;22:15;3141,60
09.04.2021;22:30;3379,60
09.04.2021;22:45;3512,88
09.04.2021;23:00;3474,80
09.04.2021;23:15;3503,36
09.04.2021;23:30;3417,68
09.04.2021;23:45;2751,28
10.04.2021;00:00;2465,68
10.04.2021;00:15;2303,84
10.04.2021;00:30;2294,32
10.04.2021;00:45;3312,96
10.04.2021;01:00;3455,76
10.04.2021;01:15;2646,56
10.04.2021;01:30;2360,96
10.04.2021;01:45;1408,96
10.04.2021;02:00;542,64
10.04.2021;02:15;514,08
10.04.2021;02:30;2103,92
10.04.2021;02:45;3160,64
10.04.2021;03:00;2922,64
10.04.2021;03:15;2779,84
10.04.2021;03:30;2351,44
10.04.2021;03:45;2313,36
10.04.2021;04:00;2227,68
10.04.2021;04:15;2132,48
10.04.2021;04:30;2218,16
10.04.2021;04:45;2941,68
10.04.2021;05:00;3646,16
10.04.2021;05:15;4264,96
10.04.2021;05:30;3712,80
10.04.2021;05:45;2932,16
10.04.2021;06:00;2284,80
10.04.2021;06:15;2218,16
10.04.2021;06:30;2208,64
10.04.2021;06:45;2113,44
10.04.2021;07:00;2170,56
10.04.2021;07:15;1094,80
10.04.2021;07:30;675,92
10.04.2021;07:45;1732,64
10.04.2021;08:00;2046,80
10.04.2021;08:15;2103,92
10.04.2021;08:30;2237,20
10.04.2021;08:45;2227,68
10.04.2021;09:00;2189,60
10.04.2021;09:15;2199,12
10.04.2021;09:30;2218,16
10.04.2021;09:45;2132,48
10.04.2021;10:00;932,96
10.04.2021;10:15;456,96
10.04.2021;10:30;1666,00
10.04.2021;10:45;2170,56
10.04.2021;11:00;2151,52
10.04.2021;11:15;2170,56
10.04.2021;11:30;2132,48
10.04.2021;11:45;752,08
10.04.2021;12:00;495,04
10.04.2021;12:15;485,52
10.04.2021;12:30;371,28
10.04.2021;12:45;437,92
10.04.2021;13:00;361,76
10.04.2021;13:15;276,08
10.04.2021;13:30;247,52
10.04.2021;13:45;133,28
10.04.2021;14:00;123,76
10.04.2021;14:15;133,28
10.04.2021;14:30;123,76
10.04.2021;14:45;133,28
10.04.2021;15:00;133,28
10.04.2021;15:15;133,28
10.04.2021;15:30;123,76
10.04.2021;15:45;123,76
10.04.2021;16:00;133,28
10.04.2021;16:15;133,28
10.04.2021;16:30;123,76
10.04.2021;16:45;133,28
10.04.2021;17:00;133,28
10.04.2021;17:15;133,28
10.04.2021;17:30;123,76
10.04.2021;17:45;123,76
10.04.2021;18:00;123,76
10.04.2021;18:15;104,72
10.04.2021;18:30;123,76
10.04.2021;18:45;123,76
10.04.2021;19:00;123,76
10.04.2021;19:15;123,76
10.04.2021;19:30;133,28
10.04.2021;19:45;123,76
10.04.2021;20:00;133,28
10.04.2021;20:15;133,28
10.04.2021;20:30;123,76
10.04.2021;20:45;123,76
10.04.2021;21:00;123,76
10.04.2021;21:15;114,24
10.04.2021;21:30;85,68
10.04.2021;21:45;66,64
10.04.2021;22:00;57,12
10.04.2021;22:15;66,64
10.04.2021;22:30;66,64
10.04.2021;22:45;57,12
10.04.2021;23:00;66,64
10.04.2021;23:15;66,64
10.04.2021;23:30;57,12
10.04.2021;23:45;66,64
11.04.2021;00:00;66,64
11.04.2021;00:15;57,12
11.04.2021;00:30;66,64
11.04.2021;00:45;57,12
11.04.2021;01:00;66,64
11.04.2021;01:15;57,12
11.04.2021;01:30;66,64
11.04.2021;01:45;66,64
11.04.2021;02:00;66,64
11.04.2021;02:15;57,12
11.04.2021;02:30;66,64
11.04.2021;02:45;66,64
11.04.2021;03:00;57,12
11.04.2021;03:15;66,64
11.04.2021;03:30;57,12
11.04.2021;03:45;66,64
11.04.2021;04:00;66,64
11.04.2021;04:15;57,12
11.04.2021;04:30;66,64
11.04.2021;04:45;66,64
11.04.2021;05:00;57,12
11.04.2021;05:15;66,64
11.04.2021;05:30;57,12
11.04.2021;05:45;66,64
11.04.2021;06:00;66,64
11.04.2021;06:15;57,12
11.04.2021;06:30;66,64
11.04.2021;06:45;57,12
11.04.2021;07:00;66,64
11.04.2021;07:15;66,64
11.04.2021;07:30;57,12
11.04.2021;07:45;66,64
11.04.2021;08:00;57,12
11.04.2021;08:15;66,64
11.04.2021;08:30;57,12
11.04.2021;08:45;66,64
11.04.2021;09:00;66,64
11.04.2021;09:15;57,12
11.04.2021;09:30;57,12
11.04.2021;09:45;66,64
11.04.2021;10:00;57,12
11.04.2021;10:15;66,64
11.04.2021;10:30;57,12
11.04.2021;10:45;66,64
11.04.2021;11:00;57,12
11.04.2021;11:15;57,12
11.04.2021;11:30;57,12
11.04.2021;11:45;66,64
11.04.2021;12:00;57,12
11.04.2021;12:15;57,12
11.04.2021;12:30;66,64
11.04.2021;12:45;57,12
11.04.2021;13:00;57,12
11.04.2021;13:15;66,64
11.04.2021;13:30;57,12
11.04.2021;13:45;66,64
11.04.2021;14:00;57,12
11.04.2021;14:15;57,12
11.04.2021;14:30;57,12
11.04.2021;14:45;66,64
11.04.2021;15:00;57,12
11.04.2021;15:15;66,64
11.04.2021;15:30;57,12
11.04.2021;15:45;66,64
11.04.2021;16:00;57,12
11.04.2021;16:15;57,12
11.04.2021;16:30;66,64
11.04.2021;16:45;57,12
11.04.2021;17:00;57,12
11.04.2021;17:15;66,64
11.04.2021;17:30;57,12
11.04.2021;17:45;66,64
11.04.2021;18:00;57,12
11.04.2021;18:15;57,12
11.04.2021;18:30;66,64
11.04.2021;18:45;57,12
11.04.2021;19:00;66,64
11.04.2021;19:15;66,64
11.04.2021;19:30;57,12
11.04.2021;19:45;57,12
11.04.2021;20:00;66,64
11.04.2021;20:15;57,12
11.04.2021;20:30;66,64
11.04.2021;20:45;57,12
11.04.2021;21:00;66,64
11.04.2021;21:15;57,12
11.04.2021;21:30;85,68
11.04.2021;21:45;238,00
11.04.2021;22:00;2675,12
11.04.2021;22:15;3627,12
11.04.2021;22:30;3722,32
11.04.2021;22:45;3941,28
11.04.2021;23:00;3979,36
11.04.2021;23:15;4055,52
11.04.2021;23:30;4074,56
11.04.2021;23:45;4084,08
12.04.2021;00:00;4141,20
12.04.2021;00:15;4179,28
12.04.2021;00:30;3912,72
12.04.2021;00:45;3827,04
12.04.2021;01:00;3903,20
12.04.2021;01:15;4017,44
12.04.2021;01:30;3998,40
12.04.2021;01:45;2151,52
12.04.2021;02:00;466,48
12.04.2021;02:15;447,44
12.04.2021;02:30;1532,72
12.04.2021;02:45;2465,68
12.04.2021;03:00;2637,04
12.04.2021;03:15;2656,08
12.04.2021;03:30;2541,84
12.04.2021;03:45;2322,88
12.04.2021;04:00;2322,88
12.04.2021;04:15;2294,32
12.04.2021;04:30;2313,36
12.04.2021;04:45;2303,84
12.04.2021;05:00;2303,84
12.04.2021;05:15;2465,68
12.04.2021;05:30;1818,32
12.04.2021;05:45;723,52
12.04.2021;06:00;599,76
12.04.2021;06:15;980,56
12.04.2021;06:30;675,92
12.04.2021;06:45;609,28
12.04.2021;07:00;1770,72
12.04.2021;07:15;2608,48
12.04.2021;07:30;2903,60
12.04.2021;07:45;2913,12
12.04.2021;08:00;2779,84
12.04.2021;08:15;2513,28
12.04.2021;08:30;2627,52
12.04.2021;08:45;2360,96
12.04.2021;09:00;2684,64
12.04.2021;09:15;2789,36
12.04.2021;09:30;2760,80
12.04.2021;09:45;828,24
12.04.2021;10:00;495,04
12.04.2021;10:15;476,00
12.04.2021;10:30;1247,12
12.04.2021;10:45;2189,60
12.04.2021;11:00;2608,48
12.04.2021;11:15;2751,28
12.04.2021;11:30;2722,72
12.04.2021;11:45;2322,88
12.04.2021;12:00;2180,08
12.04.2021;12:15;2284,80
12.04.2021;12:30;2846,48
12.04.2021;12:45;2856,00
12.04.2021;13:00;2798,88
12.04.2021;13:15;2389,52
12.04.2021;13:30;2151,52
12.04.2021;13:45;666,40
12.04.2021;14:00;476,00
12.04.2021;14:15;790,16
12.04.2021;14:30;1894,48
12.04.2021;14:45;2399,04
12.04.2021;15:00;2646,56
12.04.2021;15:15;2618,00
12.04.2021;15:30;2465,68
12.04.2021;15:45;2227,68
12.04.2021;16:00;2170,56
12.04.2021;16:15;2199,12
12.04.2021;16:30;2256,24
12.04.2021;16:45;2665,60
12.04.2021;17:00;2637,04
12.04.2021;17:15;2579,92
12.04.2021;17:30;1627,92
12.04.2021;17:45;533,12
12.04.2021;18:00;390,32
12.04.2021;18:15;380,80
12.04.2021;18:30;837,76
12.04.2021;18:45;1951,60
12.04.2021;19:00;2170,56
12.04.2021;19:15;2142,00
12.04.2021;19:30;2094,40
12.04.2021;19:45;2189,60
12.04.2021;20:00;2208,64
12.04.2021;20:15;2180,08
12.04.2021;20:30;1770,72
12.04.2021;20:45;1846,88
12.04.2021;21:00;2132,48
12.04.2021;21:15;2142,00
12.04.2021;21:30;2037,28
12.04.2021;21:45;2189,60
12.04.2021;22:00;3674,72
12.04.2021;22:15;3798,48
12.04.2021;22:30;4112,64
12.04.2021;22:45;4255,44
12.04.2021;23:00;4112,64
12.04.2021;23:15;4131,68
12.04.2021;23:30;3931,76
12.04.2021;23:45;2427,60
13.04.2021;00:00;2294,32
13.04.2021;00:15;2265,76
13.04.2021;00:30;2265,76
13.04.2021;00:45;2380,00
13.04.2021;01:00;2446,64
13.04.2021;01:15;3027,36
