Datum;Periode ab;kW
15.03.2021;05:15;1111,94
15.03.2021;05:30;1153,98
15.03.2021;05:45;1235,74
15.03.2021;06:00;1284,80
15.03.2021;06:15;1216,72
15.03.2021;06:30;1399,42
15.03.2021;06:45;1555,74
15.03.2021;07:00;1520,76
15.03.2021;07:15;1486,05
15.03.2021;07:30;1508,89
15.03.2021;07:45;1478,78
15.03.2021;08:00;1460,96
15.03.2021;08:15;1498,19
15.03.2021;08:30;1579,97
15.03.2021;08:45;1458,75
15.03.2021;09:00;1249,26
15.03.2021;09:15;1379,33
15.03.2021;09:30;1531,54
15.03.2021;09:45;1408,65
15.03.2021;10:00;1470,72
15.03.2021;10:15;1536,08
15.03.2021;10:30;1525,90
15.03.2021;10:45;1287,33
15.03.2021;11:00;1396,81
15.03.2021;11:15;1464,98
15.03.2021;11:30;1371,91
15.03.2021;11:45;1352,85
15.03.2021;12:00;1263,28
15.03.2021;12:15;1201,89
15.03.2021;12:30;1321,40
15.03.2021;12:45;1434,96
15.03.2021;13:00;1450,42
15.03.2021;13:15;1455,85
15.03.2021;13:30;1232,88
15.03.2021;13:45;1170,20
15.03.2021;14:00;1344,30
15.03.2021;14:15;1512,76
15.03.2021;14:30;1512,50
15.03.2021;14:45;1516,33
15.03.2021;15:00;1495,53
15.03.2021;15:15;1470,06
15.03.2021;15:30;1437,17
15.03.2021;15:45;1386,76
15.03.2021;16:00;1267,02
15.03.2021;16:15;1235,12
15.03.2021;16:30;1236,69
15.03.2021;16:45;1169,43
15.03.2021;17:00;1089,51
15.03.2021;17:15;1190,83
15.03.2021;17:30;1085,68
15.03.2021;17:45;1039,22
15.03.2021;18:00;1053,38
15.03.2021;18:15;1296,48
15.03.2021;18:30;1333,86
15.03.2021;18:45;1338,53
15.03.2021;19:00;1336,19
15.03.2021;19:15;1338,53
15.03.2021;19:30;1315,17
15.03.2021;19:45;1420,29
15.03.2021;20:00;1345,54
15.03.2021;20:15;1350,21
15.03.2021;20:30;1305,82
15.03.2021;20:45;1228,74
15.03.2021;21:00;1228,74
15.03.2021;21:15;1104,93
15.03.2021;21:30;1114,27
15.03.2021;21:45;1137,63
15.03.2021;22:00;1006,82
15.03.2021;22:15;1016,16
15.03.2021;22:30;1020,83
15.03.2021;22:45;1018,50
15.03.2021;23:00;985,79
15.03.2021;23:15;943,74
15.03.2021;23:30;899,36
15.03.2021;23:45;822,27
16.03.2021;00:00;784,90
16.03.2021;00:15;766,21
16.03.2021;00:30;747,52
16.03.2021;00:45;738,18
16.03.2021;01:00;761,54
16.03.2021;01:15;770,88
16.03.2021;01:30;759,20
16.03.2021;01:45;696,13
16.03.2021;02:00;707,81
16.03.2021;02:15;710,14
16.03.2021;02:30;721,82
16.03.2021;02:45;745,18
16.03.2021;03:00;754,53
16.03.2021;03:15;735,84
16.03.2021;03:30;733,50
16.03.2021;03:45;668,10
16.03.2021;04:00;670,43
16.03.2021;04:15;675,10
16.03.2021;04:30;754,53
16.03.2021;04:45;766,21
16.03.2021;05:00;1079,23
16.03.2021;05:15;1235,74
16.03.2021;05:30;1235,74
16.03.2021;05:45;1326,85
16.03.2021;06:00;1410,94
16.03.2021;06:15;1270,78
16.03.2021;06:30;1295,62
16.03.2021;06:45;1352,43
16.03.2021;07:00;1464,23
16.03.2021;07:15;1489,75
16.03.2021;07:30;1613,03
16.03.2021;07:45;1663,55
16.03.2021;08:00;1602,40
16.03.2021;08:15;1546,51
16.03.2021;08:30;1519,24
16.03.2021;08:45;1350,91
16.03.2021;09:00;1135,49
16.03.2021;09:15;1253,94
16.03.2021;09:30;1418,95
16.03.2021;09:45;1475,49
16.03.2021;10:00;1518,86
16.03.2021;10:15;1438,52
16.03.2021;10:30;1430,36
16.03.2021;10:45;1336,54
16.03.2021;11:00;1429,59
16.03.2021;11:15;1426,85
16.03.2021;11:30;1257,57
16.03.2021;11:45;1228,29
16.03.2021;12:00;1146,77
16.03.2021;12:15;1168,81
16.03.2021;12:30;1128,47
16.03.2021;12:45;1203,58
16.03.2021;13:00;1228,82
16.03.2021;13:15;1271,51
16.03.2021;13:30;1282,37
16.03.2021;13:45;972,50
16.03.2021;14:00;1211,59
16.03.2021;14:15;1351,65
16.03.2021;14:30;1290,34
16.03.2021;14:45;1397,07
16.03.2021;15:00;1534,71
16.03.2021;15:15;1497,99
16.03.2021;15:30;1396,25
16.03.2021;15:45;1282,22
16.03.2021;16:00;1223,80
16.03.2021;16:15;1280,82
16.03.2021;16:30;1252,28
16.03.2021;16:45;1206,12
16.03.2021;17:00;1162,09
16.03.2021;17:15;1209,41
16.03.2021;17:30;1150,09
16.03.2021;17:45;993,38
16.03.2021;18:00;1047,51
16.03.2021;18:15;1219,39
16.03.2021;18:30;1226,40
16.03.2021;18:45;1205,38
16.03.2021;19:00;1245,09
16.03.2021;19:15;1221,73
16.03.2021;19:30;1228,74
16.03.2021;19:45;1240,42
16.03.2021;20:00;1268,45
16.03.2021;20:15;1221,73
16.03.2021;20:30;1177,34
16.03.2021;20:45;1177,34
16.03.2021;21:00;1160,99
16.03.2021;21:15;1051,20
16.03.2021;21:30;1041,86
16.03.2021;21:45;1067,55
16.03.2021;22:00;971,78
16.03.2021;22:15;976,45
16.03.2021;22:30;978,78
16.03.2021;22:45;1051,20
16.03.2021;23:00;997,47
16.03.2021;23:15;948,42
16.03.2021;23:30;836,29
16.03.2021;23:45;777,89
17.03.2021;00:00;728,83
17.03.2021;00:15;714,82
17.03.2021;00:30;712,48
17.03.2021;00:45;717,15
17.03.2021;01:00;710,14
17.03.2021;01:15;705,47
17.03.2021;01:30;691,46
17.03.2021;01:45;707,81
17.03.2021;02:00;705,47
17.03.2021;02:15;698,46
17.03.2021;02:30;700,80
17.03.2021;02:45;707,81
17.03.2021;03:00;703,14
17.03.2021;03:15;700,80
17.03.2021;03:30;691,46
17.03.2021;03:45;689,12
17.03.2021;04:00;682,11
17.03.2021;04:15;703,14
17.03.2021;04:30;719,49
17.03.2021;04:45;777,89
17.03.2021;05:00;1041,86
17.03.2021;05:15;1242,75
17.03.2021;05:30;1427,30
17.03.2021;05:45;1354,88
17.03.2021;06:00;1214,72
17.03.2021;06:15;1315,51
17.03.2021;06:30;1426,83
17.03.2021;06:45;1413,55
17.03.2021;07:00;1589,02
17.03.2021;07:15;1649,64
17.03.2021;07:30;1582,19
17.03.2021;07:45;1526,92
17.03.2021;08:00;1572,47
17.03.2021;08:15;1631,43
17.03.2021;08:30;1605,08
17.03.2021;08:45;1343,77
17.03.2021;09:00;1114,58
17.03.2021;09:15;1425,38
17.03.2021;09:30;1395,54
17.03.2021;09:45;1413,62
17.03.2021;10:00;1385,60
17.03.2021;10:15;1208,97
17.03.2021;10:30;1158,88
17.03.2021;10:45;1339,16
17.03.2021;11:00;1539,79
17.03.2021;11:15;1495,37
17.03.2021;11:30;1269,76
17.03.2021;11:45;1296,08
17.03.2021;12:00;1145,92
17.03.2021;12:15;915,26
17.03.2021;12:30;1091,23
17.03.2021;12:45;1369,82
17.03.2021;13:00;1187,93
17.03.2021;13:15;1044,41
17.03.2021;13:30;1102,84
17.03.2021;13:45;945,29
17.03.2021;14:00;1092,64
17.03.2021;14:15;1075,32
17.03.2021;14:30;1227,67
17.03.2021;14:45;1283,78
17.03.2021;15:00;1237,66
17.03.2021;15:15;1187,87
17.03.2021;15:30;1298,54
17.03.2021;15:45;1148,00
17.03.2021;16:00;1231,40
17.03.2021;16:15;1294,32
17.03.2021;16:30;1183,48
17.03.2021;16:45;1087,33
17.03.2021;17:00;1165,24
17.03.2021;17:15;1164,26
17.03.2021;17:30;1226,76
17.03.2021;17:45;1144,74
17.03.2021;18:00;1100,33
17.03.2021;18:15;1310,50
17.03.2021;18:30;1380,58
17.03.2021;18:45;1294,14
17.03.2021;19:00;1319,84
17.03.2021;19:15;1364,22
17.03.2021;19:30;1389,92
17.03.2021;19:45;1427,30
17.03.2021;20:00;1282,46
17.03.2021;20:15;1301,15
17.03.2021;20:30;1207,71
17.03.2021;20:45;1146,98
17.03.2021;21:00;1296,48
17.03.2021;21:15;1280,13
17.03.2021;21:30;1238,08
17.03.2021;21:45;1193,70
17.03.2021;22:00;1151,65
17.03.2021;22:15;1165,66
17.03.2021;22:30;1020,83
17.03.2021;22:45;967,10
17.03.2021;23:00;988,13
17.03.2021;23:15;971,78
17.03.2021;23:30;857,31
17.03.2021;23:45;784,90
18.03.2021;00:00;728,83
18.03.2021;00:15;738,18
18.03.2021;00:30;733,50
18.03.2021;00:45;742,85
18.03.2021;01:00;745,18
18.03.2021;01:15;731,17
18.03.2021;01:30;724,16
18.03.2021;01:45;745,18
18.03.2021;02:00;731,17
18.03.2021;02:15;747,52
18.03.2021;02:30;745,18
18.03.2021;02:45;745,18
18.03.2021;03:00;742,85
18.03.2021;03:15;731,17
18.03.2021;03:30;717,15
18.03.2021;03:45;731,17
18.03.2021;04:00;714,82
18.03.2021;04:15;752,19
18.03.2021;04:30;775,55
18.03.2021;04:45;810,59
18.03.2021;05:00;1051,20
18.03.2021;05:15;1123,62
18.03.2021;05:30;1231,07
18.03.2021;05:45;1319,84
18.03.2021;06:00;1261,44
18.03.2021;06:15;1343,20
18.03.2021;06:30;1425,60
18.03.2021;06:45;1481,55
18.03.2021;07:00;1486,48
18.03.2021;07:15;1516,72
18.03.2021;07:30;1484,73
18.03.2021;07:45;1522,41
18.03.2021;08:00;1426,99
18.03.2021;08:15;1372,69
18.03.2021;08:30;1298,33
18.03.2021;08:45;1243,44
18.03.2021;09:00;982,66
18.03.2021;09:15;1131,38
18.03.2021;09:30;1245,50
18.03.2021;09:45;1306,12
18.03.2021;10:00;1290,94
18.03.2021;10:15;1268,26
18.03.2021;10:30;1322,46
18.03.2021;10:45;1380,41
18.03.2021;11:00;1340,28
18.03.2021;11:15;1154,91
18.03.2021;11:30;1159,16
18.03.2021;11:45;1359,81
18.03.2021;12:00;1028,59
18.03.2021;12:15;924,69
18.03.2021;12:30;924,40
18.03.2021;12:45;1048,24
18.03.2021;13:00;1111,10
18.03.2021;13:15;1196,36
18.03.2021;13:30;1142,48
18.03.2021;13:45;1187,01
18.03.2021;14:00;1231,59
18.03.2021;14:15;1105,48
18.03.2021;14:30;1097,34
18.03.2021;14:45;1039,29
18.03.2021;15:00;992,05
18.03.2021;15:15;1279,63
18.03.2021;15:30;1204,69
18.03.2021;15:45;1131,07
18.03.2021;16:00;1123,09
18.03.2021;16:15;1159,51
18.03.2021;16:30;1175,62
18.03.2021;16:45;1168,64
18.03.2021;17:00;1245,39
18.03.2021;17:15;1188,67
18.03.2021;17:30;1135,63
18.03.2021;17:45;1021,96
18.03.2021;18:00;1011,51
18.03.2021;18:15;1214,72
18.03.2021;18:30;1168,00
18.03.2021;18:45;1111,94
18.03.2021;19:00;1158,66
18.03.2021;19:15;1249,76
18.03.2021;19:30;1235,74
18.03.2021;19:45;1224,06
18.03.2021;20:00;1088,58
18.03.2021;20:15;1095,58
18.03.2021;20:30;997,47
18.03.2021;20:45;992,80
18.03.2021;21:00;992,80
18.03.2021;21:15;883,01
18.03.2021;21:30;784,90
18.03.2021;21:45;721,82
18.03.2021;22:00;684,45
18.03.2021;22:15;672,77
18.03.2021;22:30;663,42
18.03.2021;22:45;684,45
18.03.2021;23:00;682,11
18.03.2021;23:15;679,78
18.03.2021;23:30;677,44
18.03.2021;23:45;675,10
19.03.2021;00:00;679,78
19.03.2021;00:15;672,77
19.03.2021;00:30;661,09
19.03.2021;00:45;658,75
19.03.2021;01:00;672,77
19.03.2021;01:15;661,09
19.03.2021;01:30;661,09
19.03.2021;01:45;647,07
19.03.2021;02:00;647,07
19.03.2021;02:15;647,07
19.03.2021;02:30;637,73
19.03.2021;02:45;630,72
19.03.2021;03:00;644,74
19.03.2021;03:15;621,38
19.03.2021;03:30;640,06
19.03.2021;03:45;626,05
19.03.2021;04:00;637,73
19.03.2021;04:15;649,41
19.03.2021;04:30;696,13
19.03.2021;04:45;749,86
19.03.2021;05:00;995,14
19.03.2021;05:15;1156,32
19.03.2021;05:30;1263,78
19.03.2021;05:45;1294,14
19.03.2021;06:00;1242,75
19.03.2021;06:15;1185,36
19.03.2021;06:30;1282,91
19.03.2021;06:45;1323,94
19.03.2021;07:00;1480,34
19.03.2021;07:15;1442,28
19.03.2021;07:30;1511,61
19.03.2021;07:45;1441,78
19.03.2021;08:00;1425,67
19.03.2021;08:15;1415,78
19.03.2021;08:30;1465,44
19.03.2021;08:45;1344,65
19.03.2021;09:00;1082,36
19.03.2021;09:15;1220,74
19.03.2021;09:30;1319,24
19.03.2021;09:45;1245,91
19.03.2021;10:00;1352,60
19.03.2021;10:15;1407,34
19.03.2021;10:30;1366,52
19.03.2021;10:45;1271,05
19.03.2021;11:00;1052,11
19.03.2021;11:15;964,90
19.03.2021;11:30;830,27
19.03.2021;11:45;802,16
19.03.2021;12:00;688,27
19.03.2021;12:15;631,20
19.03.2021;12:30;579,40
19.03.2021;12:45;339,47
19.03.2021;13:00;183,46
19.03.2021;13:15;443,56
19.03.2021;13:30;537,14
19.03.2021;13:45;422,47
19.03.2021;14:00;454,77
19.03.2021;14:15;476,95
19.03.2021;14:30;470,98
19.03.2021;14:45;434,57
19.03.2021;15:00;424,11
19.03.2021;15:15;447,32
19.03.2021;15:30;506,12
19.03.2021;15:45;452,21
19.03.2021;16:00;400,82
19.03.2021;16:15;408,13
19.03.2021;16:30;420,60
19.03.2021;16:45;380,77
19.03.2021;17:00;412,34
19.03.2021;17:15;409,67
19.03.2021;17:30;436,29
19.03.2021;17:45;441,50
19.03.2021;18:00;460,19
19.03.2021;18:15;586,34
19.03.2021;18:30;647,07
19.03.2021;18:45;651,74
19.03.2021;19:00;647,07
19.03.2021;19:15;644,74
19.03.2021;19:30;637,73
19.03.2021;19:45;644,74
19.03.2021;20:00;628,38
19.03.2021;20:15;642,40
19.03.2021;20:30;619,04
19.03.2021;20:45;614,37
19.03.2021;21:00;630,72
19.03.2021;21:15;623,71
19.03.2021;21:30;621,38
19.03.2021;21:45;637,73
19.03.2021;22:00;649,41
19.03.2021;22:15;658,75
19.03.2021;22:30;640,06
19.03.2021;22:45;665,76
19.03.2021;23:00;640,06
19.03.2021;23:15;635,39
19.03.2021;23:30;644,74
19.03.2021;23:45;656,42
20.03.2021;00:00;642,40
20.03.2021;00:15;647,07
20.03.2021;00:30;651,74
20.03.2021;00:45;656,42
20.03.2021;01:00;647,07
20.03.2021;01:15;658,75
20.03.2021;01:30;656,42
20.03.2021;01:45;647,07
20.03.2021;02:00;651,74
20.03.2021;02:15;651,74
20.03.2021;02:30;654,08
20.03.2021;02:45;642,40
20.03.2021;03:00;626,05
20.03.2021;03:15;626,05
20.03.2021;03:30;628,38
20.03.2021;03:45;628,38
20.03.2021;04:00;628,38
20.03.2021;04:15;654,08
20.03.2021;04:30;644,74
20.03.2021;04:45;644,74
20.03.2021;05:00;619,04
20.03.2021;05:15;633,06
20.03.2021;05:30;619,04
20.03.2021;05:45;630,72
20.03.2021;06:00;565,31
20.03.2021;06:15;439,17
20.03.2021;06:30;415,83
20.03.2021;06:45;417,51
20.03.2021;07:00;436,64
20.03.2021;07:15;437,28
20.03.2021;07:30;442,79
20.03.2021;07:45;440,04
20.03.2021;08:00;428,06
20.03.2021;08:15;438,48
20.03.2021;08:30;416,19
20.03.2021;08:45;428,99
20.03.2021;09:00;409,48
20.03.2021;09:15;415,80
20.03.2021;09:30;409,97
20.03.2021;09:45;405,21
20.03.2021;10:00;350,15
20.03.2021;10:15;353,22
20.03.2021;10:30;288,15
20.03.2021;10:45;268,73
20.03.2021;11:00;355,04
20.03.2021;11:15;332,31
20.03.2021;11:30;139,48
20.03.2021;11:45;7,41
20.03.2021;12:00;312,70
20.03.2021;12:15;332,53
20.03.2021;12:30;301,16
20.03.2021;12:45;223,36
20.03.2021;13:00;278,66
20.03.2021;13:15;176,54
20.03.2021;13:30;8,29
20.03.2021;13:45;57,82
20.03.2021;14:00;31,65
20.03.2021;14:15;75,24
20.03.2021;14:30;186,54
20.03.2021;14:45;334,86
20.03.2021;15:00;340,53
20.03.2021;15:15;306,21
20.03.2021;15:30;248,71
20.03.2021;15:45;98,53
20.03.2021;16:00;217,64
20.03.2021;16:15;303,21
20.03.2021;16:30;341,84
20.03.2021;16:45;361,01
20.03.2021;17:00;365,86
20.03.2021;17:15;365,90
20.03.2021;17:30;358,12
20.03.2021;17:45;380,20
20.03.2021;18:00;397,31
20.03.2021;18:15;538,59
20.03.2021;18:30;621,38
20.03.2021;18:45;623,71
20.03.2021;19:00;628,38
20.03.2021;19:15;628,38
20.03.2021;19:30;623,71
20.03.2021;19:45;637,73
20.03.2021;20:00;623,71
20.03.2021;20:15;614,37
20.03.2021;20:30;609,70
20.03.2021;20:45;633,06
20.03.2021;21:00;633,06
20.03.2021;21:15;626,05
20.03.2021;21:30;633,06
20.03.2021;21:45;623,71
20.03.2021;22:00;644,74
20.03.2021;22:15;644,74
20.03.2021;22:30;647,07
20.03.2021;22:45;647,07
20.03.2021;23:00;658,75
20.03.2021;23:15;654,08
20.03.2021;23:30;644,74
20.03.2021;23:45;658,75
21.03.2021;00:00;647,07
21.03.2021;00:15;665,76
21.03.2021;00:30;656,42
21.03.2021;00:45;649,41
21.03.2021;01:00;675,10
21.03.2021;01:15;672,77
21.03.2021;01:30;665,76
21.03.2021;01:45;672,77
21.03.2021;02:00;679,78
21.03.2021;02:15;663,42
21.03.2021;02:30;654,08
21.03.2021;02:45;640,06
21.03.2021;03:00;630,72
21.03.2021;03:15;630,72
21.03.2021;03:30;635,39
21.03.2021;03:45;647,07
21.03.2021;04:00;628,38
21.03.2021;04:15;647,07
21.03.2021;04:30;640,06
21.03.2021;04:45;635,39
21.03.2021;05:00;654,08
21.03.2021;05:15;635,39
21.03.2021;05:30;642,40
21.03.2021;05:45;647,07
21.03.2021;06:00;537,28
21.03.2021;06:15;434,57
21.03.2021;06:30;414,52
21.03.2021;06:45;399,26
21.03.2021;07:00;385,46
21.03.2021;07:15;366,41
21.03.2021;07:30;359,37
21.03.2021;07:45;379,94
21.03.2021;08:00;360,22
21.03.2021;08:15;352,96
21.03.2021;08:30;365,05
21.03.2021;08:45;371,37
21.03.2021;09:00;366,89
21.03.2021;09:15;373,78
21.03.2021;09:30;370,33
21.03.2021;09:45;368,03
21.03.2021;10:00;359,51
21.03.2021;10:15;369,33
21.03.2021;10:30;347,91
21.03.2021;10:45;363,59
21.03.2021;11:00;359,15
21.03.2021;11:15;333,41
21.03.2021;11:30;295,50
21.03.2021;11:45;264,66
21.03.2021;12:00;251,84
21.03.2021;12:15;327,81
21.03.2021;12:30;340,78
21.03.2021;12:45;353,34
21.03.2021;13:00;310,65
21.03.2021;13:15;347,66
21.03.2021;13:30;341,36
21.03.2021;13:45;347,33
21.03.2021;14:00;381,46
21.03.2021;14:15;386,74
21.03.2021;14:30;379,05
21.03.2021;14:45;375,24
21.03.2021;15:00;394,94
21.03.2021;15:15;364,24
21.03.2021;15:30;373,75
21.03.2021;15:45;384,56
21.03.2021;16:00;393,38
21.03.2021;16:15;402,76
21.03.2021;16:30;406,07
21.03.2021;16:45;382,92
21.03.2021;17:00;402,95
21.03.2021;17:15;397,44
21.03.2021;17:30;399,46
21.03.2021;17:45;394,78
21.03.2021;18:00;399,46
21.03.2021;18:15;513,92
21.03.2021;18:30;602,69
21.03.2021;18:45;605,02
21.03.2021;19:00;626,05
21.03.2021;19:15;619,04
21.03.2021;19:30;626,05
21.03.2021;19:45;614,37
21.03.2021;20:00;619,04
21.03.2021;20:15;616,70
21.03.2021;20:30;614,37
21.03.2021;20:45;609,70
21.03.2021;21:00;637,73
21.03.2021;21:15;628,38
21.03.2021;21:30;647,07
21.03.2021;21:45;656,42
21.03.2021;22:00;668,10
21.03.2021;22:15;642,40
21.03.2021;22:30;649,41
21.03.2021;22:45;626,05
21.03.2021;23:00;623,71
21.03.2021;23:15;607,36
21.03.2021;23:30;623,71
21.03.2021;23:45;621,38
22.03.2021;00:00;640,06
22.03.2021;00:15;637,73
22.03.2021;00:30;649,41
22.03.2021;00:45;647,07
22.03.2021;01:00;656,42
22.03.2021;01:15;644,74
22.03.2021;01:30;656,42
22.03.2021;01:45;651,74
22.03.2021;02:00;635,39
22.03.2021;02:15;626,05
22.03.2021;02:30;644,74
22.03.2021;02:45;640,06
22.03.2021;03:00;647,07
22.03.2021;03:15;649,41
22.03.2021;03:30;661,09
22.03.2021;03:45;635,39
22.03.2021;04:00;623,71
22.03.2021;04:15;633,06
22.03.2021;04:30;675,10
22.03.2021;04:45;747,52
22.03.2021;05:00;1004,48
22.03.2021;05:15;1172,67
22.03.2021;05:30;1317,50
22.03.2021;05:45;1235,74
22.03.2021;06:00;1163,33
22.03.2021;06:15;1227,63
22.03.2021;06:30;1357,64
22.03.2021;06:45;1424,77
22.03.2021;07:00;1540,08
22.03.2021;07:15;1526,31
22.03.2021;07:30;1596,08
22.03.2021;07:45;1588,87
22.03.2021;08:00;1516,27
22.03.2021;08:15;1519,99
22.03.2021;08:30;1394,91
22.03.2021;08:45;1341,08
22.03.2021;09:00;1136,91
22.03.2021;09:15;1257,25
22.03.2021;09:30;1273,89
22.03.2021;09:45;1288,96
22.03.2021;10:00;1414,90
22.03.2021;10:15;1188,50
22.03.2021;10:30;1153,93
22.03.2021;10:45;1274,54
22.03.2021;11:00;1361,68
22.03.2021;11:15;1526,94
22.03.2021;11:30;1484,29
22.03.2021;11:45;1314,30
22.03.2021;12:00;1229,17
22.03.2021;12:15;1161,70
22.03.2021;12:30;1094,69
22.03.2021;12:45;1359,87
22.03.2021;13:00;1322,12
22.03.2021;13:15;1331,68
22.03.2021;13:30;1277,69
22.03.2021;13:45;1030,54
22.03.2021;14:00;1245,62
22.03.2021;14:15;1435,15
22.03.2021;14:30;1391,39
22.03.2021;14:45;1483,89
22.03.2021;15:00;1630,88
22.03.2021;15:15;1607,20
22.03.2021;15:30;1571,74
22.03.2021;15:45;1370,99
22.03.2021;16:00;1098,05
22.03.2021;16:15;1072,57
22.03.2021;16:30;1096,00
22.03.2021;16:45;1062,32
22.03.2021;17:00;1051,91
22.03.2021;17:15;1030,30
22.03.2021;17:30;1074,21
22.03.2021;17:45;1068,35
22.03.2021;18:00;943,55
22.03.2021;18:15;1049,31
22.03.2021;18:30;1252,10
22.03.2021;18:45;1249,76
22.03.2021;19:00;1329,18
22.03.2021;19:15;1530,08
22.03.2021;19:30;1427,30
22.03.2021;19:45;1368,90
22.03.2021;20:00;1291,81
22.03.2021;20:15;1333,86
22.03.2021;20:30;1310,50
22.03.2021;20:45;1263,78
22.03.2021;21:00;1268,45
22.03.2021;21:15;1249,76
22.03.2021;21:30;1261,44
22.03.2021;21:45;1273,12
22.03.2021;22:00;1270,78
22.03.2021;22:15;1142,30
22.03.2021;22:30;1151,65
22.03.2021;22:45;1072,22
22.03.2021;23:00;1151,65
22.03.2021;23:15;999,81
22.03.2021;23:30;883,01
22.03.2021;23:45;759,20
23.03.2021;00:00;700,80
23.03.2021;00:15;677,44
23.03.2021;00:30;675,10
23.03.2021;00:45;670,43
23.03.2021;01:00;649,41
23.03.2021;01:15;651,74
23.03.2021;01:30;656,42
23.03.2021;01:45;644,74
23.03.2021;02:00;614,37
23.03.2021;02:15;623,71
23.03.2021;02:30;626,05
23.03.2021;02:45;614,37
23.03.2021;03:00;619,04
23.03.2021;03:15;621,38
23.03.2021;03:30;628,38
23.03.2021;03:45;616,70
23.03.2021;04:00;616,70
23.03.2021;04:15;623,71
23.03.2021;04:30;679,78
23.03.2021;04:45;766,21
23.03.2021;05:00;967,10
23.03.2021;05:15;1065,22
23.03.2021;05:30;1214,72
23.03.2021;05:45;1396,93
23.03.2021;06:00;1214,74
23.03.2021;06:15;1151,36
23.03.2021;06:30;1264,11
23.03.2021;06:45;1376,26
23.03.2021;07:00;1470,76
23.03.2021;07:15;1476,77
23.03.2021;07:30;1432,22
23.03.2021;07:45;1502,96
23.03.2021;08:00;1483,13
23.03.2021;08:15;1425,13
23.03.2021;08:30;1510,57
23.03.2021;08:45;1340,69
23.03.2021;09:00;1242,28
23.03.2021;09:15;1408,06
23.03.2021;09:30;1312,29
23.03.2021;09:45;1363,96
23.03.2021;10:00;1462,20
23.03.2021;10:15;1573,11
23.03.2021;10:30;1530,28
23.03.2021;10:45;1567,51
23.03.2021;11:00;1407,21
23.03.2021;11:15;1383,40
23.03.2021;11:30;1597,09
23.03.2021;11:45;1600,00
23.03.2021;12:00;1298,09
23.03.2021;12:15;1227,08
23.03.2021;12:30;1146,47
23.03.2021;12:45;1411,75
23.03.2021;13:00;1560,31
23.03.2021;13:15;1475,36
23.03.2021;13:30;1281,90
23.03.2021;13:45;1268,17
23.03.2021;14:00;1369,88
23.03.2021;14:15;1627,13
23.03.2021;14:30;1675,90
23.03.2021;14:45;1601,05
23.03.2021;15:00;1423,21
23.03.2021;15:15;1348,88
23.03.2021;15:30;1301,60
23.03.2021;15:45;1271,94
23.03.2021;16:00;1099,67
23.03.2021;16:15;1192,16
23.03.2021;16:30;1127,46
23.03.2021;16:45;1120,12
23.03.2021;17:00;1139,34
23.03.2021;17:15;1202,92
23.03.2021;17:30;1177,79
23.03.2021;17:45;1000,35
23.03.2021;18:00;967,38
23.03.2021;18:15;1074,57
23.03.2021;18:30;1277,79
23.03.2021;18:45;1343,20
23.03.2021;19:00;1387,58
23.03.2021;19:15;1427,30
23.03.2021;19:30;1266,11
23.03.2021;19:45;1242,75
23.03.2021;20:00;1233,41
23.03.2021;20:15;1280,13
23.03.2021;20:30;1196,03
23.03.2021;20:45;1214,72
23.03.2021;21:00;1280,13
23.03.2021;21:15;1224,06
23.03.2021;21:30;1233,41
23.03.2021;21:45;1153,98
23.03.2021;22:00;1160,99
23.03.2021;22:15;1186,69
23.03.2021;22:30;1062,88
23.03.2021;22:45;1149,31
23.03.2021;23:00;1111,94
23.03.2021;23:15;1009,15
23.03.2021;23:30;880,67
23.03.2021;23:45;759,20
24.03.2021;00:00;679,78
24.03.2021;00:15;663,42
24.03.2021;00:30;663,42
24.03.2021;00:45;663,42
24.03.2021;01:00;654,08
24.03.2021;01:15;656,42
24.03.2021;01:30;640,06
24.03.2021;01:45;642,40
24.03.2021;02:00;626,05
24.03.2021;02:15;644,74
24.03.2021;02:30;621,38
24.03.2021;02:45;628,38
24.03.2021;03:00;628,38
24.03.2021;03:15;628,38
24.03.2021;03:30;621,38
24.03.2021;03:45;630,72
24.03.2021;04:00;633,06
24.03.2021;04:15;661,09
24.03.2021;04:30;707,81
24.03.2021;04:45;810,59
24.03.2021;05:00;969,44
24.03.2021;05:15;1217,06
24.03.2021;05:30;1238,08
24.03.2021;05:45;1287,14
24.03.2021;06:00;1147,01
24.03.2021;06:15;1106,15
24.03.2021;06:30;1424,87
24.03.2021;06:45;1366,29
24.03.2021;07:00;1377,62
24.03.2021;07:15;1505,03
24.03.2021;07:30;1444,04
24.03.2021;07:45;1405,59
24.03.2021;08:00;1461,51
24.03.2021;08:15;1395,61
24.03.2021;08:30;1511,26
24.03.2021;08:45;1352,84
24.03.2021;09:00;1069,04
24.03.2021;09:15;1159,80
24.03.2021;09:30;1161,52
24.03.2021;09:45;1303,74
24.03.2021;10:00;1421,02
24.03.2021;10:15;1304,80
24.03.2021;10:30;1145,19
24.03.2021;10:45;1257,63
24.03.2021;11:00;1362,39
24.03.2021;11:15;1281,94
24.03.2021;11:30;1380,58
24.03.2021;11:45;1184,89
24.03.2021;12:00;1031,96
24.03.2021;12:15;1036,30
24.03.2021;12:30;1030,55
24.03.2021;12:45;1190,55
24.03.2021;13:00;1172,30
24.03.2021;13:15;1067,56
24.03.2021;13:30;953,59
24.03.2021;13:45;779,55
24.03.2021;14:00;884,18
24.03.2021;14:15;1026,18
