Datum;Periode ab;kW
19.03.2021;01:45;209,44
19.03.2021;02:00;160,48
19.03.2021;02:15;163,20
19.03.2021;02:30;144,16
19.03.2021;02:45;152,32
19.03.2021;03:00;152,32
19.03.2021;03:15;152,32
19.03.2021;03:30;157,76
19.03.2021;03:45;130,56
19.03.2021;04:00;152,32
19.03.2021;04:15;127,84
19.03.2021;04:30;149,60
19.03.2021;04:45;130,56
19.03.2021;05:00;160,48
19.03.2021;05:15;155,04
19.03.2021;05:30;231,20
19.03.2021;05:45;236,64
19.03.2021;06:00;326,40
19.03.2021;06:15;345,44
19.03.2021;06:30;285,60
19.03.2021;06:45;459,68
19.03.2021;07:00;750,72
19.03.2021;07:15;965,60
19.03.2021;07:30;954,72
19.03.2021;07:45;995,52
19.03.2021;08:00;987,36
19.03.2021;08:15;998,24
19.03.2021;08:30;911,20
19.03.2021;08:45;932,96
19.03.2021;09:00;987,36
19.03.2021;09:15;960,16
19.03.2021;09:30;927,52
19.03.2021;09:45;911,20
19.03.2021;10:00;979,20
19.03.2021;10:15;1003,68
19.03.2021;10:30;949,28
19.03.2021;10:45;979,20
19.03.2021;11:00;913,92
19.03.2021;11:15;873,12
19.03.2021;11:30;690,88
19.03.2021;11:45;590,24
19.03.2021;12:00;587,52
19.03.2021;12:15;549,44
19.03.2021;12:30;516,80
19.03.2021;12:45;514,08
19.03.2021;13:00;516,80
19.03.2021;13:15;486,88
19.03.2021;13:30;489,60
19.03.2021;13:45;456,96
19.03.2021;14:00;476,00
19.03.2021;14:15;459,68
19.03.2021;14:30;448,80
19.03.2021;14:45;427,04
19.03.2021;15:00;435,20
19.03.2021;15:15;410,72
19.03.2021;15:30;446,08
19.03.2021;15:45;416,16
19.03.2021;16:00;418,88
19.03.2021;16:15;418,88
19.03.2021;16:30;421,60
19.03.2021;16:45;342,72
19.03.2021;17:00;282,88
19.03.2021;17:15;261,12
19.03.2021;17:30;239,36
19.03.2021;17:45;176,80
19.03.2021;18:00;206,72
19.03.2021;18:15;165,92
19.03.2021;18:30;212,16
19.03.2021;18:45;168,64
19.03.2021;19:00;206,72
19.03.2021;19:15;174,08
19.03.2021;19:30;182,24
19.03.2021;19:45;130,56
19.03.2021;20:00;152,32
19.03.2021;20:15;130,56
19.03.2021;20:30;152,32
19.03.2021;20:45;130,56
19.03.2021;21:00;138,72
19.03.2021;21:15;122,40
19.03.2021;21:30;130,56
19.03.2021;21:45;138,72
19.03.2021;22:00;138,72
19.03.2021;22:15;144,16
19.03.2021;22:30;122,40
19.03.2021;22:45;155,04
19.03.2021;23:00;130,56
19.03.2021;23:15;155,04
19.03.2021;23:30;116,96
19.03.2021;23:45;165,92
20.03.2021;00:00;125,12
20.03.2021;00:15;133,28
20.03.2021;00:30;127,84
20.03.2021;00:45;119,68
20.03.2021;01:00;136,00
20.03.2021;01:15;116,96
20.03.2021;01:30;144,16
20.03.2021;01:45;114,24
20.03.2021;02:00;133,28
20.03.2021;02:15;114,24
20.03.2021;02:30;133,28
20.03.2021;02:45;119,68
20.03.2021;03:00;125,12
20.03.2021;03:15;155,04
20.03.2021;03:30;127,84
20.03.2021;03:45;160,48
20.03.2021;04:00;122,40
20.03.2021;04:15;155,04
20.03.2021;04:30;141,44
20.03.2021;04:45;149,60
20.03.2021;05:00;152,32
20.03.2021;05:15;114,24
20.03.2021;05:30;141,44
20.03.2021;05:45;114,24
20.03.2021;06:00;141,44
20.03.2021;06:15;114,24
20.03.2021;06:30;125,12
20.03.2021;06:45;125,12
20.03.2021;07:00;119,68
20.03.2021;07:15;146,88
20.03.2021;07:30;108,80
20.03.2021;07:45;152,32
20.03.2021;08:00;133,28
20.03.2021;08:15;163,20
20.03.2021;08:30;144,16
20.03.2021;08:45;155,04
20.03.2021;09:00;144,16
20.03.2021;09:15;146,88
20.03.2021;09:30;155,04
20.03.2021;09:45;136,00
20.03.2021;10:00;136,00
20.03.2021;10:15;111,52
20.03.2021;10:30;136,00
20.03.2021;10:45;106,08
20.03.2021;11:00;138,72
20.03.2021;11:15;116,96
20.03.2021;11:30;127,84
20.03.2021;11:45;119,68
20.03.2021;12:00;111,52
20.03.2021;12:15;125,12
20.03.2021;12:30;119,68
20.03.2021;12:45;141,44
20.03.2021;13:00;133,28
20.03.2021;13:15;149,60
20.03.2021;13:30;133,28
20.03.2021;13:45;152,32
20.03.2021;14:00;136,00
20.03.2021;14:15;146,88
20.03.2021;14:30;152,32
20.03.2021;14:45;130,56
20.03.2021;15:00;155,04
20.03.2021;15:15;114,24
20.03.2021;15:30;141,44
20.03.2021;15:45;119,68
20.03.2021;16:00;133,28
20.03.2021;16:15;95,20
20.03.2021;16:30;133,28
20.03.2021;16:45;100,64
20.03.2021;17:00;130,56
20.03.2021;17:15;122,40
20.03.2021;17:30;133,28
20.03.2021;17:45;138,72
20.03.2021;18:00;125,12
20.03.2021;18:15;144,16
20.03.2021;18:30;133,28
20.03.2021;18:45;155,04
20.03.2021;19:00;138,72
20.03.2021;19:15;163,20
20.03.2021;19:30;116,96
20.03.2021;19:45;152,32
20.03.2021;20:00;125,12
20.03.2021;20:15;138,72
20.03.2021;20:30;144,16
20.03.2021;20:45;127,84
20.03.2021;21:00;146,88
20.03.2021;21:15;116,96
20.03.2021;21:30;152,32
20.03.2021;21:45;116,96
20.03.2021;22:00;163,20
20.03.2021;22:15;144,16
20.03.2021;22:30;157,76
20.03.2021;22:45;149,60
20.03.2021;23:00;141,44
20.03.2021;23:15;174,08
20.03.2021;23:30;125,12
20.03.2021;23:45;174,08
21.03.2021;00:00;138,72
21.03.2021;00:15;136,00
21.03.2021;00:30;119,68
21.03.2021;00:45;119,68
21.03.2021;01:00;127,84
21.03.2021;01:15;114,24
21.03.2021;01:30;138,72
21.03.2021;01:45;119,68
21.03.2021;02:00;141,44
21.03.2021;02:15;119,68
21.03.2021;02:30;125,12
21.03.2021;02:45;136,00
21.03.2021;03:00;141,44
21.03.2021;03:15;141,44
21.03.2021;03:30;125,12
21.03.2021;03:45;152,32
21.03.2021;04:00;130,56
21.03.2021;04:15;144,16
21.03.2021;04:30;136,00
21.03.2021;04:45;138,72
21.03.2021;05:00;141,44
21.03.2021;05:15;106,08
21.03.2021;05:30;144,16
21.03.2021;05:45;114,24
21.03.2021;06:00;136,00
21.03.2021;06:15;127,84
21.03.2021;06:30;119,68
21.03.2021;06:45;127,84
21.03.2021;07:00;122,40
21.03.2021;07:15;136,00
21.03.2021;07:30;116,96
21.03.2021;07:45;157,76
21.03.2021;08:00;122,40
21.03.2021;08:15;155,04
21.03.2021;08:30;127,84
21.03.2021;08:45;138,72
21.03.2021;09:00;138,72
21.03.2021;09:15;127,84
21.03.2021;09:30;146,88
21.03.2021;09:45;122,40
21.03.2021;10:00;149,60
21.03.2021;10:15;108,80
21.03.2021;10:30;130,56
21.03.2021;10:45;119,68
21.03.2021;11:00;127,84
21.03.2021;11:15;127,84
21.03.2021;11:30;114,24
21.03.2021;11:45;136,00
21.03.2021;12:00;95,20
21.03.2021;12:15;144,16
21.03.2021;12:30;108,80
21.03.2021;12:45;127,84
21.03.2021;13:00;122,40
21.03.2021;13:15;133,28
21.03.2021;13:30;157,76
21.03.2021;13:45;119,68
21.03.2021;14:00;157,76
21.03.2021;14:15;114,24
21.03.2021;14:30;149,60
21.03.2021;14:45;125,12
21.03.2021;15:00;152,32
21.03.2021;15:15;125,12
21.03.2021;15:30;116,96
21.03.2021;15:45;136,00
21.03.2021;16:00;100,64
21.03.2021;16:15;146,88
21.03.2021;16:30;114,24
21.03.2021;16:45;141,44
21.03.2021;17:00;106,08
21.03.2021;17:15;116,96
21.03.2021;17:30;125,12
21.03.2021;17:45;114,24
21.03.2021;18:00;138,72
21.03.2021;18:15;108,80
21.03.2021;18:30;130,56
21.03.2021;18:45;119,68
21.03.2021;19:00;155,04
21.03.2021;19:15;136,00
21.03.2021;19:30;138,72
21.03.2021;19:45;149,60
21.03.2021;20:00;141,44
21.03.2021;20:15;149,60
21.03.2021;20:30;127,84
21.03.2021;20:45;149,60
21.03.2021;21:00;119,68
21.03.2021;21:15;130,56
21.03.2021;21:30;130,56
21.03.2021;21:45;122,40
21.03.2021;22:00;152,32
21.03.2021;22:15;119,68
21.03.2021;22:30;146,88
21.03.2021;22:45;106,08
21.03.2021;23:00;133,28
21.03.2021;23:15;111,52
21.03.2021;23:30;133,28
21.03.2021;23:45;127,84
22.03.2021;00:00;144,16
22.03.2021;00:15;152,32
22.03.2021;00:30;127,84
22.03.2021;00:45;152,32
22.03.2021;01:00;122,40
22.03.2021;01:15;149,60
22.03.2021;01:30;122,40
22.03.2021;01:45;146,88
22.03.2021;02:00;114,24
22.03.2021;02:15;127,84
22.03.2021;02:30;127,84
22.03.2021;02:45;127,84
22.03.2021;03:00;155,04
22.03.2021;03:15;106,08
22.03.2021;03:30;141,44
22.03.2021;03:45;103,36
22.03.2021;04:00;141,44
22.03.2021;04:15;119,68
22.03.2021;04:30;122,40
22.03.2021;04:45;223,04
22.03.2021;05:00;231,20
22.03.2021;05:15;206,72
22.03.2021;05:30;242,08
22.03.2021;05:45;280,16
22.03.2021;06:00;312,80
22.03.2021;06:15;388,96
22.03.2021;06:30;383,52
22.03.2021;06:45;530,40
22.03.2021;07:00;1006,40
22.03.2021;07:15;1177,76
22.03.2021;07:30;1321,92
22.03.2021;07:45;1330,08
22.03.2021;08:00;1240,32
22.03.2021;08:15;1360,00
22.03.2021;08:30;1400,80
22.03.2021;08:45;1292,00
22.03.2021;09:00;1408,96
22.03.2021;09:15;1433,44
22.03.2021;09:30;1463,36
22.03.2021;09:45;1077,12
22.03.2021;10:00;1381,76
22.03.2021;10:15;1403,52
22.03.2021;10:30;1313,76
22.03.2021;10:45;1234,88
22.03.2021;11:00;1117,92
22.03.2021;11:15;924,80
22.03.2021;11:30;878,56
22.03.2021;11:45;837,76
22.03.2021;12:00;854,08
22.03.2021;12:15;1150,56
22.03.2021;12:30;1321,92
22.03.2021;12:45;1283,84
22.03.2021;13:00;1321,92
22.03.2021;13:15;1229,44
22.03.2021;13:30;1267,52
22.03.2021;13:45;1327,36
22.03.2021;14:00;1264,80
22.03.2021;14:15;1104,32
22.03.2021;14:30;1093,44
22.03.2021;14:45;1044,48
22.03.2021;15:00;1090,72
22.03.2021;15:15;954,72
22.03.2021;15:30;843,20
22.03.2021;15:45;658,24
22.03.2021;16:00;595,68
22.03.2021;16:15;554,88
22.03.2021;16:30;495,04
22.03.2021;16:45;527,68
22.03.2021;17:00;511,36
22.03.2021;17:15;514,08
22.03.2021;17:30;500,48
22.03.2021;17:45;516,80
22.03.2021;18:00;486,88
22.03.2021;18:15;503,20
22.03.2021;18:30;478,72
22.03.2021;18:45;497,76
22.03.2021;19:00;503,20
22.03.2021;19:15;527,68
22.03.2021;19:30;481,44
22.03.2021;19:45;481,44
22.03.2021;20:00;367,20
22.03.2021;20:15;386,24
22.03.2021;20:30;440,64
22.03.2021;20:45;465,12
22.03.2021;21:00;454,24
22.03.2021;21:15;465,12
22.03.2021;21:30;437,92
22.03.2021;21:45;476,00
22.03.2021;22:00;413,44
22.03.2021;22:15;451,52
22.03.2021;22:30;369,92
22.03.2021;22:45;378,08
22.03.2021;23:00;391,68
22.03.2021;23:15;378,08
22.03.2021;23:30;383,52
22.03.2021;23:45;353,60
23.03.2021;00:00;391,68
23.03.2021;00:15;367,20
23.03.2021;00:30;299,20
23.03.2021;00:45;155,04
23.03.2021;01:00;182,24
23.03.2021;01:15;152,32
23.03.2021;01:30;184,96
23.03.2021;01:45;157,76
23.03.2021;02:00;165,92
23.03.2021;02:15;155,04
23.03.2021;02:30;160,48
23.03.2021;02:45;149,60
23.03.2021;03:00;160,48
23.03.2021;03:15;157,76
23.03.2021;03:30;152,32
23.03.2021;03:45;168,64
23.03.2021;04:00;146,88
23.03.2021;04:15;187,68
23.03.2021;04:30;133,28
23.03.2021;04:45;239,36
23.03.2021;05:00;231,20
23.03.2021;05:15;231,20
23.03.2021;05:30;204,00
23.03.2021;05:45;320,96
23.03.2021;06:00;337,28
23.03.2021;06:15;378,08
23.03.2021;06:30;372,64
23.03.2021;06:45;647,36
23.03.2021;07:00;1177,76
23.03.2021;07:15;1457,92
23.03.2021;07:30;1349,12
23.03.2021;07:45;1357,28
23.03.2021;08:00;1313,76
23.03.2021;08:15;1400,80
23.03.2021;08:30;1338,24
23.03.2021;08:45;1411,68
23.03.2021;09:00;1354,56
23.03.2021;09:15;1311,04
23.03.2021;09:30;1463,36
23.03.2021;09:45;1476,96
23.03.2021;10:00;1449,76
23.03.2021;10:15;1520,48
23.03.2021;10:30;1569,44
23.03.2021;10:45;1539,52
23.03.2021;11:00;1256,64
23.03.2021;11:15;957,44
23.03.2021;11:30;783,36
23.03.2021;11:45;807,84
23.03.2021;12:00;658,24
23.03.2021;12:15;1090,72
23.03.2021;12:30;1221,28
23.03.2021;12:45;1302,88
23.03.2021;13:00;1259,36
23.03.2021;13:15;1256,64
23.03.2021;13:30;1262,08
23.03.2021;13:45;1308,32
23.03.2021;14:00;1278,40
23.03.2021;14:15;1332,80
23.03.2021;14:30;1183,20
23.03.2021;14:45;960,16
23.03.2021;15:00;1088,00
23.03.2021;15:15;1066,24
23.03.2021;15:30;867,68
23.03.2021;15:45;644,64
23.03.2021;16:00;535,84
23.03.2021;16:15;546,72
23.03.2021;16:30;519,52
23.03.2021;16:45;492,32
23.03.2021;17:00;503,20
23.03.2021;17:15;497,76
23.03.2021;17:30;484,16
23.03.2021;17:45;492,32
23.03.2021;18:00;489,60
23.03.2021;18:15;489,60
23.03.2021;18:30;516,80
23.03.2021;18:45;508,64
23.03.2021;19:00;554,88
23.03.2021;19:15;486,88
23.03.2021;19:30;519,52
23.03.2021;19:45;418,88
23.03.2021;20:00;386,24
23.03.2021;20:15;348,16
23.03.2021;20:30;451,52
23.03.2021;20:45;418,88
23.03.2021;21:00;435,20
23.03.2021;21:15;429,76
23.03.2021;21:30;459,68
23.03.2021;21:45;473,28
23.03.2021;22:00;511,36
23.03.2021;22:15;516,80
23.03.2021;22:30;476,00
23.03.2021;22:45;446,08
23.03.2021;23:00;459,68
23.03.2021;23:15;465,12
23.03.2021;23:30;476,00
23.03.2021;23:45;456,96
24.03.2021;00:00;484,16
24.03.2021;00:15;470,56
24.03.2021;00:30;345,44
24.03.2021;00:45;195,84
24.03.2021;01:00;174,08
24.03.2021;01:15;193,12
24.03.2021;01:30;176,80
24.03.2021;01:45;195,84
24.03.2021;02:00;163,20
24.03.2021;02:15;168,64
24.03.2021;02:30;152,32
24.03.2021;02:45;171,36
24.03.2021;03:00;152,32
24.03.2021;03:15;174,08
24.03.2021;03:30;165,92
24.03.2021;03:45;174,08
24.03.2021;04:00;155,04
24.03.2021;04:15;163,20
24.03.2021;04:30;152,32
24.03.2021;04:45;233,92
24.03.2021;05:00;258,40
24.03.2021;05:15;214,88
24.03.2021;05:30;261,12
24.03.2021;05:45;318,24
24.03.2021;06:00;353,60
24.03.2021;06:15;359,04
24.03.2021;06:30;435,20
24.03.2021;06:45;565,76
24.03.2021;07:00;1142,40
24.03.2021;07:15;1343,68
24.03.2021;07:30;1387,20
24.03.2021;07:45;1531,36
24.03.2021;08:00;1487,84
24.03.2021;08:15;1512,32
24.03.2021;08:30;1278,40
24.03.2021;08:45;1240,32
24.03.2021;09:00;1346,40
24.03.2021;09:15;1466,08
24.03.2021;09:30;1417,12
24.03.2021;09:45;1474,24
24.03.2021;10:00;1460,64
24.03.2021;10:15;1441,60
24.03.2021;10:30;1466,08
24.03.2021;10:45;1539,52
24.03.2021;11:00;1370,88
24.03.2021;11:15;981,92
24.03.2021;11:30;859,52
24.03.2021;11:45;775,20
24.03.2021;12:00;772,48
24.03.2021;12:15;1357,28
24.03.2021;12:30;1512,32
24.03.2021;12:45;1400,80
24.03.2021;13:00;1286,56
24.03.2021;13:15;1308,32
24.03.2021;13:30;1297,44
24.03.2021;13:45;1259,36
24.03.2021;14:00;1289,28
24.03.2021;14:15;1305,60
24.03.2021;14:30;1340,96
24.03.2021;14:45;1240,32
24.03.2021;15:00;1215,84
24.03.2021;15:15;1259,36
24.03.2021;15:30;837,76
24.03.2021;15:45;603,84
24.03.2021;16:00;508,64
24.03.2021;16:15;514,08
24.03.2021;16:30;533,12
24.03.2021;16:45;606,56
24.03.2021;17:00;571,20
24.03.2021;17:15;563,04
24.03.2021;17:30;631,04
24.03.2021;17:45;582,08
24.03.2021;18:00;579,36
24.03.2021;18:15;584,80
24.03.2021;18:30;538,56
24.03.2021;18:45;573,92
24.03.2021;19:00;573,92
24.03.2021;19:15;560,32
24.03.2021;19:30;587,52
24.03.2021;19:45;505,92
24.03.2021;20:00;459,68
24.03.2021;20:15;484,16
24.03.2021;20:30;524,96
24.03.2021;20:45;565,76
24.03.2021;21:00;522,24
24.03.2021;21:15;462,40
24.03.2021;21:30;459,68
24.03.2021;21:45;495,04
24.03.2021;22:00;544,00
24.03.2021;22:15;519,52
24.03.2021;22:30;503,20
24.03.2021;22:45;459,68
24.03.2021;23:00;500,48
24.03.2021;23:15;489,60
24.03.2021;23:30;503,20
24.03.2021;23:45;541,28
25.03.2021;00:00;492,32
25.03.2021;00:15;435,20
25.03.2021;00:30;307,36
25.03.2021;00:45;258,40
25.03.2021;01:00;206,72
25.03.2021;01:15;165,92
25.03.2021;01:30;133,28
25.03.2021;01:45;157,76
25.03.2021;02:00;136,00
25.03.2021;02:15;130,56
25.03.2021;02:30;111,52
25.03.2021;02:45;127,84
25.03.2021;03:00;108,80
25.03.2021;03:15;122,40
25.03.2021;03:30;106,08
25.03.2021;03:45;127,84
25.03.2021;04:00;111,52
25.03.2021;04:15;138,72
25.03.2021;04:30;141,44
25.03.2021;04:45;209,44
25.03.2021;05:00;231,20
25.03.2021;05:15;193,12
25.03.2021;05:30;250,24
25.03.2021;05:45;231,20
25.03.2021;06:00;334,56
25.03.2021;06:15;359,04
25.03.2021;06:30;446,08
25.03.2021;06:45;742,56
25.03.2021;07:00;1262,08
25.03.2021;07:15;1406,24
25.03.2021;07:30;1457,92
25.03.2021;07:45;1292,00
25.03.2021;08:00;1327,36
25.03.2021;08:15;1272,96
25.03.2021;08:30;1300,16
25.03.2021;08:45;1417,12
25.03.2021;09:00;1474,24
25.03.2021;09:15;1509,60
25.03.2021;09:30;1528,64
25.03.2021;09:45;1466,08
25.03.2021;10:00;1449,76
25.03.2021;10:15;1354,56
25.03.2021;10:30;1395,36
25.03.2021;10:45;1351,84
25.03.2021;11:00;1085,28
25.03.2021;11:15;769,76
25.03.2021;11:30;595,68
25.03.2021;11:45;571,20
25.03.2021;12:00;592,96
25.03.2021;12:15;1074,40
25.03.2021;12:30;1117,92
25.03.2021;12:45;1030,88
25.03.2021;13:00;1074,40
25.03.2021;13:15;1128,80
25.03.2021;13:30;1270,24
25.03.2021;13:45;1169,60
25.03.2021;14:00;1136,96
25.03.2021;14:15;1079,84
25.03.2021;14:30;1039,04
25.03.2021;14:45;1224,00
25.03.2021;15:00;1079,84
25.03.2021;15:15;943,84
25.03.2021;15:30;720,80
25.03.2021;15:45;576,64
25.03.2021;16:00;565,76
25.03.2021;16:15;530,40
25.03.2021;16:30;538,56
25.03.2021;16:45;565,76
25.03.2021;17:00;549,44
25.03.2021;17:15;470,56
25.03.2021;17:30;519,52
25.03.2021;17:45;524,96
25.03.2021;18:00;524,96
25.03.2021;18:15;530,40
25.03.2021;18:30;495,04
25.03.2021;18:45;495,04
25.03.2021;19:00;492,32
25.03.2021;19:15;560,32
25.03.2021;19:30;533,12
25.03.2021;19:45;516,80
25.03.2021;20:00;418,88
25.03.2021;20:15;416,16
25.03.2021;20:30;489,60
25.03.2021;20:45;454,24
25.03.2021;21:00;486,88
25.03.2021;21:15;519,52
25.03.2021;21:30;476,00
25.03.2021;21:45;465,12
25.03.2021;22:00;440,64
25.03.2021;22:15;489,60
25.03.2021;22:30;481,44
25.03.2021;22:45;473,28
25.03.2021;23:00;462,40
25.03.2021;23:15;516,80
25.03.2021;23:30;454,24
25.03.2021;23:45;399,84
26.03.2021;00:00;465,12
26.03.2021;00:15;427,04
26.03.2021;00:30;329,12
26.03.2021;00:45;160,48
26.03.2021;01:00;155,04
26.03.2021;01:15;182,24
26.03.2021;01:30;160,48
26.03.2021;01:45;184,96
26.03.2021;02:00;146,88
26.03.2021;02:15;168,64
26.03.2021;02:30;141,44
26.03.2021;02:45;152,32
26.03.2021;03:00;136,00
26.03.2021;03:15;138,72
26.03.2021;03:30;146,88
26.03.2021;03:45;125,12
26.03.2021;04:00;149,60
26.03.2021;04:15;119,68
26.03.2021;04:30;152,32
26.03.2021;04:45;130,56
26.03.2021;05:00;149,60
26.03.2021;05:15;116,96
26.03.2021;05:30;195,84
26.03.2021;05:45;184,96
26.03.2021;06:00;331,84
26.03.2021;06:15;315,52
26.03.2021;06:30;340,00
26.03.2021;06:45;495,04
26.03.2021;07:00;913,92
26.03.2021;07:15;1049,92
26.03.2021;07:30;1175,04
26.03.2021;07:45;1232,16
26.03.2021;08:00;1049,92
26.03.2021;08:15;971,04
26.03.2021;08:30;886,72
26.03.2021;08:45;938,40
26.03.2021;09:00;935,68
26.03.2021;09:15;949,28
26.03.2021;09:30;1025,44
26.03.2021;09:45;949,28
26.03.2021;10:00;924,80
26.03.2021;10:15;1006,40
26.03.2021;10:30;976,48
26.03.2021;10:45;832,32
26.03.2021;11:00;777,92
26.03.2021;11:15;777,92
26.03.2021;11:30;671,84
26.03.2021;11:45;549,44
26.03.2021;12:00;516,80
26.03.2021;12:15;503,20
26.03.2021;12:30;481,44
26.03.2021;12:45;505,92
26.03.2021;13:00;486,88
26.03.2021;13:15;478,72
26.03.2021;13:30;481,44
26.03.2021;13:45;446,08
26.03.2021;14:00;448,80
26.03.2021;14:15;467,84
26.03.2021;14:30;495,04
26.03.2021;14:45;484,16
26.03.2021;15:00;489,60
26.03.2021;15:15;432,48
26.03.2021;15:30;432,48
26.03.2021;15:45;462,40
26.03.2021;16:00;410,72
26.03.2021;16:15;402,56
26.03.2021;16:30;467,84
26.03.2021;16:45;337,28
26.03.2021;17:00;206,72
26.03.2021;17:15;204,00
26.03.2021;17:30;182,24
26.03.2021;17:45;174,08
26.03.2021;18:00;187,68
26.03.2021;18:15;204,00
26.03.2021;18:30;182,24
26.03.2021;18:45;163,20
26.03.2021;19:00;171,36
26.03.2021;19:15;160,48
26.03.2021;19:30;160,48
26.03.2021;19:45;144,16
26.03.2021;20:00;171,36
26.03.2021;20:15;133,28
26.03.2021;20:30;127,84
26.03.2021;20:45;155,04
26.03.2021;21:00;127,84
26.03.2021;21:15;125,12
26.03.2021;21:30;157,76
26.03.2021;21:45;130,56
26.03.2021;22:00;119,68
26.03.2021;22:15;152,32
26.03.2021;22:30;111,52
26.03.2021;22:45;116,96
26.03.2021;23:00;125,12
26.03.2021;23:15;125,12
26.03.2021;23:30;133,28
26.03.2021;23:45;127,84
27.03.2021;00:00;111,52
27.03.2021;00:15;146,88
27.03.2021;00:30;103,36
27.03.2021;00:45;138,72
27.03.2021;01:00;125,12
27.03.2021;01:15;114,24
27.03.2021;01:30;144,16
27.03.2021;01:45;114,24
27.03.2021;02:00;119,68
27.03.2021;02:15;100,64
27.03.2021;02:30;103,36
27.03.2021;02:45;122,40
27.03.2021;03:00;92,48
27.03.2021;03:15;133,28
27.03.2021;03:30;114,24
27.03.2021;03:45;108,80
27.03.2021;04:00;133,28
27.03.2021;04:15;100,64
27.03.2021;04:30;119,68
27.03.2021;04:45;106,08
27.03.2021;05:00;111,52
27.03.2021;05:15;108,80
27.03.2021;05:30;103,36
27.03.2021;05:45;122,40
27.03.2021;06:00;95,20
27.03.2021;06:15;119,68
27.03.2021;06:30;100,64
27.03.2021;06:45;106,08
27.03.2021;07:00;136,00
27.03.2021;07:15;103,36
27.03.2021;07:30;138,72
27.03.2021;07:45;103,36
27.03.2021;08:00;122,40
27.03.2021;08:15;103,36
27.03.2021;08:30;127,84
27.03.2021;08:45;138,72
27.03.2021;09:00;125,12
27.03.2021;09:15;136,00
27.03.2021;09:30;111,52
27.03.2021;09:45;136,00
27.03.2021;10:00;108,80
27.03.2021;10:15;133,28
27.03.2021;10:30;100,64
27.03.2021;10:45;116,96
27.03.2021;11:00;100,64
27.03.2021;11:15;114,24
27.03.2021;11:30;97,92
27.03.2021;11:45;144,16
27.03.2021;12:00;106,08
27.03.2021;12:15;127,84
27.03.2021;12:30;97,92
27.03.2021;12:45;103,36
27.03.2021;13:00;106,08
27.03.2021;13:15;114,24
27.03.2021;13:30;133,28
27.03.2021;13:45;122,40
27.03.2021;14:00;122,40
27.03.2021;14:15;108,80
27.03.2021;14:30;125,12
27.03.2021;14:45;108,80
27.03.2021;15:00;141,44
27.03.2021;15:15;114,24
27.03.2021;15:30;138,72
27.03.2021;15:45;116,96
27.03.2021;16:00;133,28
27.03.2021;16:15;122,40
27.03.2021;16:30;125,12
27.03.2021;16:45;133,28
27.03.2021;17:00;103,36
27.03.2021;17:15;125,12
27.03.2021;17:30;97,92
27.03.2021;17:45;114,24
27.03.2021;18:00;100,64
27.03.2021;18:15;114,24
27.03.2021;18:30;108,80
27.03.2021;18:45;103,36
27.03.2021;19:00;127,84
27.03.2021;19:15;97,92
27.03.2021;19:30;133,28
27.03.2021;19:45;100,64
27.03.2021;20:00;136,00
27.03.2021;20:15;106,08
27.03.2021;20:30;114,24
27.03.2021;20:45;119,68
27.03.2021;21:00;133,28
27.03.2021;21:15;141,44
27.03.2021;21:30;114,24
27.03.2021;21:45;146,88
27.03.2021;22:00;125,12
27.03.2021;22:15;144,16
27.03.2021;22:30;130,56
27.03.2021;22:45;127,84
27.03.2021;23:00;146,88
27.03.2021;23:15;122,40
27.03.2021;23:30;141,44
27.03.2021;23:45;111,52
28.03.2021;00:00;130,56
28.03.2021;00:15;100,64
28.03.2021;00:30;114,24
28.03.2021;00:45;127,84
28.03.2021;01:00;111,52
28.03.2021;01:15;127,84
28.03.2021;01:30;108,80
28.03.2021;01:45;119,68
28.03.2021;03:00;103,36
28.03.2021;03:15;114,24
28.03.2021;03:30;108,80
28.03.2021;03:45;111,52
28.03.2021;04:00;122,40
28.03.2021;04:15;119,68
28.03.2021;04:30;133,28
28.03.2021;04:45;111,52
28.03.2021;05:00;146,88
28.03.2021;05:15;111,52
28.03.2021;05:30;138,72
28.03.2021;05:45;127,84
28.03.2021;06:00;130,56
28.03.2021;06:15;119,68
28.03.2021;06:30;122,40
28.03.2021;06:45;108,80
28.03.2021;07:00;103,36
28.03.2021;07:15;122,40
28.03.2021;07:30;114,24
28.03.2021;07:45;138,72
28.03.2021;08:00;106,08
28.03.2021;08:15;125,12
28.03.2021;08:30;103,36
28.03.2021;08:45;119,68
28.03.2021;09:00;100,64
28.03.2021;09:15;111,52
28.03.2021;09:30;103,36
28.03.2021;09:45;100,64
28.03.2021;10:00;130,56
28.03.2021;10:15;111,52
28.03.2021;10:30;133,28
28.03.2021;10:45;116,96
28.03.2021;11:00;130,56
28.03.2021;11:15;108,80
28.03.2021;11:30;114,24
28.03.2021;11:45;125,12
28.03.2021;12:00;108,80
28.03.2021;12:15;114,24
28.03.2021;12:30;92,48
28.03.2021;12:45;119,68
28.03.2021;13:00;95,20
28.03.2021;13:15;114,24
28.03.2021;13:30;97,92
28.03.2021;13:45;89,76
28.03.2021;14:00;122,40
28.03.2021;14:15;84,32
28.03.2021;14:30;119,68
28.03.2021;14:45;95,20
28.03.2021;15:00;108,80
28.03.2021;15:15;106,08
28.03.2021;15:30;89,76
28.03.2021;15:45;116,96
28.03.2021;16:00;97,92
28.03.2021;16:15;95,20
28.03.2021;16:30;127,84
28.03.2021;16:45;119,68
28.03.2021;17:00;108,80
28.03.2021;17:15;125,12
28.03.2021;17:30;106,08
